YEAR T1,TEAM T1,SEED T1,KADJ O T1,KADJ D T1,KADJ EM T1,BARTHAG T1,WIN% T1,EXP T1,TALENT T1,ELITE SOS T1,KADJ T T1,BADJ T T1,TOV% T1,TOV%D T1,OREB% T1,DREB% T1,3PTR T1,3PT% T1,YEAR T2,TEAM T2,SEED T2,KADJ O T2,KADJ D T2,KADJ EM T2,BARTHAG T2,WIN% T2,EXP T2,TALENT T2,ELITE SOS T2,KADJ T T2,BADJ T T2,TOV% T2,TOV%D T2,OREB% T2,DREB% T2,3PTR T2,3PT% T2,WINNER
2025,Colorado St.,12,116.276,98.977,17.2994,0.876,73.52941,2.033,33.82,22.886,66.0287,66.012,17.4,16.7,26.4,74.7,42.8,36.6,2025,Maryland,4,118.089,91.7546,26.3341,0.945,75.75758,1.64,66.049,31.337,69.8717,69.841,14.5,20.2,31.0,72.8,35.5,37.2,1
2025,Maryland,4,118.089,91.7546,26.3341,0.945,75.75758,1.64,66.049,31.337,69.8717,69.841,14.5,20.2,31.0,72.8,35.5,37.2,2025,Colorado St.,12,116.276,98.977,17.2994,0.876,73.52941,2.033,33.82,22.886,66.0287,66.012,17.4,16.7,26.4,74.7,42.8,36.6,0
2025,Drake,11,112.641,98.498,14.1426,0.823,90.32258,2.226,0.2,12.625,58.8833,58.599,18.6,22.1,36.0,74.2,36.8,35.0,2025,Texas Tech,3,125.335,97.2799,28.0555,0.955,75.75758,1.972,36.947,35.224,65.4879,65.554,14.8,17.4,34.3,71.5,44.6,37.9,1
2025,Texas Tech,3,125.335,97.2799,28.0555,0.955,75.75758,1.972,36.947,35.224,65.4879,65.554,14.8,17.4,34.3,71.5,44.6,37.9,2025,Drake,11,112.641,98.498,14.1426,0.823,90.32258,2.226,0.2,12.625,58.8833,58.599,18.6,22.1,36.0,74.2,36.8,35.0,0
2025,Arkansas,10,112.943,95.2503,17.6925,0.862,60.60606,1.364,74.808,36.561,69.4097,69.263,16.5,17.5,27.6,71.7,36.7,33.3,2025,St. John's,2,113.938,87.5628,26.3752,0.936,88.23529,2.12,64.078,27.94,70.1918,70.097,15.6,21.9,37.3,71.1,30.3,30.4,0
2025,St. John's,2,113.938,87.5628,26.3752,0.936,88.23529,2.12,64.078,27.94,70.1918,70.097,15.6,21.9,37.3,71.1,30.3,30.4,2025,Arkansas,10,112.943,95.2503,17.6925,0.862,60.60606,1.364,74.808,36.561,69.4097,69.263,16.5,17.5,27.6,71.7,36.7,33.3,1
2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,2025,Baylor,9,120.886,99.7268,21.1589,0.903,56.25,1.871,56.146,42.981,64.5974,64.62,16.1,18.8,35.6,68.8,40.2,34.7,0
2025,Baylor,9,120.886,99.7268,21.1589,0.903,56.25,1.871,56.146,42.981,64.5974,64.62,16.1,18.8,35.6,68.8,40.2,34.7,2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,1
2025,Oregon,5,116.643,96.4943,20.149,0.874,72.72727,2.452,60.009,35.999,67.673,67.652,16.2,17.6,30.6,70.8,38.6,34.0,2025,Arizona,4,122.567,96.8244,25.7423,0.947,64.70588,1.92,66.268,44.259,69.9324,69.862,16.2,16.6,35.9,71.5,34.6,32.4,1
2025,Arizona,4,122.567,96.8244,25.7423,0.947,64.70588,1.92,66.268,44.259,69.9324,69.862,16.2,16.6,35.9,71.5,34.6,32.4,2025,Oregon,5,116.643,96.4943,20.149,0.874,72.72727,2.452,60.009,35.999,67.673,67.652,16.2,17.6,30.6,70.8,38.6,34.0,0
2025,BYU,6,123.05,100.654,22.3965,0.938,72.72727,1.889,35.971,35.191,67.3028,67.2,17.6,17.2,33.3,73.9,48.3,37.1,2025,Wisconsin,3,123.276,96.8339,26.4425,0.942,74.28571,2.223,24.761,35.559,67.7504,67.473,14.1,14.5,28.0,73.4,48.1,34.9,0
2025,Wisconsin,3,123.276,96.8339,26.4425,0.942,74.28571,2.223,24.761,35.559,67.7504,67.473,14.1,14.5,28.0,73.4,48.1,34.9,2025,BYU,6,123.05,100.654,22.3965,0.938,72.72727,1.889,35.971,35.191,67.3028,67.2,17.6,17.2,33.3,73.9,48.3,37.1,1
2025,Saint Mary's,7,115.324,92.2318,23.0917,0.922,84.375,1.982,48.461,22.682,61.7537,61.767,15.1,16.6,40.5,75.1,33.4,32.6,2025,Alabama,2,126.598,96.6919,29.9064,0.962,75.75758,1.819,58.572,46.471,74.9404,74.645,16.7,13.5,34.7,70.8,46.2,35.0,1
2025,Alabama,2,126.598,96.6919,29.9064,0.962,75.75758,1.819,58.572,46.471,74.9404,74.645,16.7,13.5,34.7,70.8,46.2,35.0,2025,Saint Mary's,7,115.324,92.2318,23.0917,0.922,84.375,1.982,48.461,22.682,61.7537,61.767,15.1,16.6,40.5,75.1,33.4,32.6,0
2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,2025,Gonzaga,8,123.611,96.3216,27.2891,0.944,75.75758,2.522,61.194,26.112,70.2431,70.141,13.2,18.2,32.7,73.6,33.5,34.4,0
2025,Gonzaga,8,123.611,96.3216,27.2891,0.944,75.75758,2.522,61.194,26.112,70.2431,70.141,13.2,18.2,32.7,73.6,33.5,34.4,2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,1
2025,McNeese St.,12,114.303,100.611,13.6921,0.796,80.64516,2.515,25.961,12.768,65.427,65.249,16.2,21.6,34.7,68.7,36.7,35.6,2025,Purdue,4,124.163,100.363,23.8002,0.929,66.66667,1.484,73.946,38.46,65.0357,65.042,15.6,17.8,31.0,70.1,38.1,38.5,1
2025,Purdue,4,124.163,100.363,23.8002,0.929,66.66667,1.484,73.946,38.46,65.0357,65.042,15.6,17.8,31.0,70.1,38.1,38.5,2025,McNeese St.,12,114.303,100.611,13.6921,0.796,80.64516,2.515,25.961,12.768,65.427,65.249,16.2,21.6,34.7,68.7,36.7,35.6,0
2025,Illinois,6,121.633,98.0448,23.5881,0.923,63.63636,1.177,74.592,39.298,71.4016,71.333,15.8,12.7,36.0,73.7,46.9,31.1,2025,Kentucky,3,123.868,99.6111,24.2565,0.931,66.66667,2.329,46.326,43.526,71.013,70.867,15.2,14.0,28.7,74.1,41.7,37.4,1
2025,Kentucky,3,123.868,99.6111,24.2565,0.931,66.66667,2.329,46.326,43.526,71.013,70.867,15.2,14.0,28.7,74.1,41.7,37.4,2025,Illinois,6,121.633,98.0448,23.5881,0.923,63.63636,1.177,74.592,39.298,71.4016,71.333,15.8,12.7,36.0,73.7,46.9,31.1,0
2025,UCLA,7,116.828,95.0405,21.7873,0.92,68.75,1.849,70.64,34.636,64.9617,65.028,15.9,22.8,32.8,70.8,36.0,35.2,2025,Tennessee,2,119.981,88.5426,31.4386,0.957,79.41176,2.65,51.743,41.282,63.6241,63.823,16.0,17.8,35.4,69.9,43.0,34.0,1
2025,Tennessee,2,119.981,88.5426,31.4386,0.957,79.41176,2.65,51.743,41.282,63.6241,63.823,16.0,17.8,35.4,69.9,43.0,34.0,2025,UCLA,7,116.828,95.0405,21.7873,0.92,68.75,1.849,70.64,34.636,64.9617,65.028,15.9,22.8,32.8,70.8,36.0,35.2,0
2025,Auburn,1,128.505,93.4663,35.0385,0.976,84.84848,2.573,34.433,45.564,67.6684,67.776,13.4,17.4,34.3,69.7,40.6,36.8,2025,Michigan,5,116.787,94.9671,21.8201,0.907,73.52941,2.239,57.267,37.294,69.6043,69.422,19.8,16.0,33.2,70.2,42.5,33.4,0
2025,Michigan,5,116.787,94.9671,21.8201,0.907,73.52941,2.239,57.267,37.294,69.6043,69.422,19.8,16.0,33.2,70.2,42.5,33.4,2025,Auburn,1,128.505,93.4663,35.0385,0.976,84.84848,2.573,34.433,45.564,67.6684,67.776,13.4,17.4,34.3,69.7,40.6,36.8,1
2025,Mississippi,6,117.897,95.8241,22.0726,0.9,66.66667,2.701,56.397,41.324,68.1108,67.977,12.8,20.5,25.4,69.2,40.2,34.1,2025,Michigan St.,2,118.056,90.49,27.5664,0.941,81.81818,1.752,74.743,34.707,67.7809,67.859,16.6,16.4,35.3,75.4,32.7,30.8,1
2025,Michigan St.,2,118.056,90.49,27.5664,0.941,81.81818,1.752,74.743,34.707,67.7809,67.859,16.6,16.4,35.3,75.4,32.7,30.8,2025,Mississippi,6,117.897,95.8241,22.0726,0.9,66.66667,2.701,56.397,41.324,68.1108,67.977,12.8,20.5,25.4,69.2,40.2,34.1,0
2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,2025,Maryland,4,118.089,91.7546,26.3341,0.945,75.75758,1.64,66.049,31.337,69.8717,69.841,14.5,20.2,31.0,72.8,35.5,37.2,0
2025,Maryland,4,118.089,91.7546,26.3341,0.945,75.75758,1.64,66.049,31.337,69.8717,69.841,14.5,20.2,31.0,72.8,35.5,37.2,2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,1
2025,Texas Tech,3,125.335,97.2799,28.0555,0.955,75.75758,1.972,36.947,35.224,65.4879,65.554,14.8,17.4,34.3,71.5,44.6,37.9,2025,Arkansas,10,112.943,95.2503,17.6925,0.862,60.60606,1.364,74.808,36.561,69.4097,69.263,16.5,17.5,27.6,71.7,36.7,33.3,0
2025,Arkansas,10,112.943,95.2503,17.6925,0.862,60.60606,1.364,74.808,36.561,69.4097,69.263,16.5,17.5,27.6,71.7,36.7,33.3,2025,Texas Tech,3,125.335,97.2799,28.0555,0.955,75.75758,1.972,36.947,35.224,65.4879,65.554,14.8,17.4,34.3,71.5,44.6,37.9,1
2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,2025,Arizona,4,122.567,96.8244,25.7423,0.947,64.70588,1.92,66.268,44.259,69.9324,69.862,16.2,16.6,35.9,71.5,34.6,32.4,0
2025,Arizona,4,122.567,96.8244,25.7423,0.947,64.70588,1.92,66.268,44.259,69.9324,69.862,16.2,16.6,35.9,71.5,34.6,32.4,2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,1
2025,BYU,6,123.05,100.654,22.3965,0.938,72.72727,1.889,35.971,35.191,67.3028,67.2,17.6,17.2,33.3,73.9,48.3,37.1,2025,Alabama,2,126.598,96.6919,29.9064,0.962,75.75758,1.819,58.572,46.471,74.9404,74.645,16.7,13.5,34.7,70.8,46.2,35.0,1
2025,Alabama,2,126.598,96.6919,29.9064,0.962,75.75758,1.819,58.572,46.471,74.9404,74.645,16.7,13.5,34.7,70.8,46.2,35.0,2025,BYU,6,123.05,100.654,22.3965,0.938,72.72727,1.889,35.971,35.191,67.3028,67.2,17.6,17.2,33.3,73.9,48.3,37.1,0
2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,2025,Purdue,4,124.163,100.363,23.8002,0.929,66.66667,1.484,73.946,38.46,65.0357,65.042,15.6,17.8,31.0,70.1,38.1,38.5,0
2025,Purdue,4,124.163,100.363,23.8002,0.929,66.66667,1.484,73.946,38.46,65.0357,65.042,15.6,17.8,31.0,70.1,38.1,38.5,2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,1
2025,Kentucky,3,123.868,99.6111,24.2565,0.931,66.66667,2.329,46.326,43.526,71.013,70.867,15.2,14.0,28.7,74.1,41.7,37.4,2025,Tennessee,2,119.981,88.5426,31.4386,0.957,79.41176,2.65,51.743,41.282,63.6241,63.823,16.0,17.8,35.4,69.9,43.0,34.0,1
2025,Tennessee,2,119.981,88.5426,31.4386,0.957,79.41176,2.65,51.743,41.282,63.6241,63.823,16.0,17.8,35.4,69.9,43.0,34.0,2025,Kentucky,3,123.868,99.6111,24.2565,0.931,66.66667,2.329,46.326,43.526,71.013,70.867,15.2,14.0,28.7,74.1,41.7,37.4,0
2025,Auburn,1,128.505,93.4663,35.0385,0.976,84.84848,2.573,34.433,45.564,67.6684,67.776,13.4,17.4,34.3,69.7,40.6,36.8,2025,Michigan St.,2,118.056,90.49,27.5664,0.941,81.81818,1.752,74.743,34.707,67.7809,67.859,16.6,16.4,35.3,75.4,32.7,30.8,0
2025,Michigan St.,2,118.056,90.49,27.5664,0.941,81.81818,1.752,74.743,34.707,67.7809,67.859,16.6,16.4,35.3,75.4,32.7,30.8,2025,Auburn,1,128.505,93.4663,35.0385,0.976,84.84848,2.573,34.433,45.564,67.6684,67.776,13.4,17.4,34.3,69.7,40.6,36.8,1
2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,2025,Texas Tech,3,125.335,97.2799,28.0555,0.955,75.75758,1.972,36.947,35.224,65.4879,65.554,14.8,17.4,34.3,71.5,44.6,37.9,0
2025,Texas Tech,3,125.335,97.2799,28.0555,0.955,75.75758,1.972,36.947,35.224,65.4879,65.554,14.8,17.4,34.3,71.5,44.6,37.9,2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,1
2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,2025,Alabama,2,126.598,96.6919,29.9064,0.962,75.75758,1.819,58.572,46.471,74.9404,74.645,16.7,13.5,34.7,70.8,46.2,35.0,0
2025,Alabama,2,126.598,96.6919,29.9064,0.962,75.75758,1.819,58.572,46.471,74.9404,74.645,16.7,13.5,34.7,70.8,46.2,35.0,2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,1
2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,2025,Tennessee,2,119.981,88.5426,31.4386,0.957,79.41176,2.65,51.743,41.282,63.6241,63.823,16.0,17.8,35.4,69.9,43.0,34.0,0
2025,Tennessee,2,119.981,88.5426,31.4386,0.957,79.41176,2.65,51.743,41.282,63.6241,63.823,16.0,17.8,35.4,69.9,43.0,34.0,2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,1
2025,Auburn,1,128.505,93.4663,35.0385,0.976,84.84848,2.573,34.433,45.564,67.6684,67.776,13.4,17.4,34.3,69.7,40.6,36.8,2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,1
2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,2025,Auburn,1,128.505,93.4663,35.0385,0.976,84.84848,2.573,34.433,45.564,67.6684,67.776,13.4,17.4,34.3,69.7,40.6,36.8,0
2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,1
2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,2025,Duke,1,127.999,89.847,38.1518,0.981,91.17647,0.968,80.734,30.63,65.803,65.706,14.4,17.7,35.2,73.5,45.4,37.7,0
2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,0
2025,Houston,1,123.269,87.8253,35.4439,0.982,88.23529,2.278,75.695,38.577,61.5016,61.425,14.6,21.7,36.1,70.7,34.5,39.8,2025,Florida,1,127.938,92.1126,35.8258,0.971,88.23529,1.887,28.619,37.75,69.5912,69.516,15.0,17.0,38.1,71.2,43.6,35.5,1
2024,Connecticut,1,126.608,94.3949,32.213,0.971,91.17647059,1.709,58.255,33.643,64.4543,64.586,14.9,16.2,36.5,73.2,40.9,36.7,2024,Stetson,16,110.262,114.366,-4.1041,0.356,61.29032258,2.058,19.778,12.662,66.1646,65.95,15.8,13.5,27.5,68.8,41.8,36.5,0
2024,Stetson,16,110.262,114.366,-4.1041,0.356,61.29032258,2.058,19.778,12.662,66.1646,65.95,15.8,13.5,27.5,68.8,41.8,36.5,2024,Connecticut,1,126.608,94.3949,32.213,0.971,91.17647059,1.709,58.255,33.643,64.4543,64.586,14.9,16.2,36.5,73.2,40.9,36.7,1
2024,Florida Atlantic,8,118.961,102.725,16.2359,0.816,75.75757576,2.764,21.565,20.437,68.0531,67.913,15.8,16.5,33.8,70.8,38.8,35.6,2024,Northwestern,9,116.657,100.752,15.9057,0.872,65.625,2.306,35.529,30.87,63.7214,63.684,13.3,18.8,25.7,71.8,36.8,39.4,1
2024,Northwestern,9,116.657,100.752,15.9057,0.872,65.625,2.306,35.529,30.87,63.7214,63.684,13.3,18.8,25.7,71.8,36.8,39.4,2024,Florida Atlantic,8,118.961,102.725,16.2359,0.816,75.75757576,2.764,21.565,20.437,68.0531,67.913,15.8,16.5,33.8,70.8,38.8,35.6,0
2024,San Diego St.,5,113.548,93.8492,19.6993,0.879,68.75,2.508,43.201,30.359,65.9846,66.101,16.0,18.0,32.7,72.0,37.8,31.3,2024,UAB,12,113.68,107.398,6.28179,0.663,66.66666667,2.218,21.521,17.731,67.7997,67.733,16.7,16.1,35.3,69.0,31.3,33.1,0
2024,UAB,12,113.68,107.398,6.28179,0.663,66.66666667,2.218,21.521,17.731,67.7997,67.733,16.7,16.1,35.3,69.0,31.3,33.1,2024,San Diego St.,5,113.548,93.8492,19.6993,0.879,68.75,2.508,43.201,30.359,65.9846,66.101,16.0,18.0,32.7,72.0,37.8,31.3,1
2024,Auburn,4,120.579,91.6765,28.9026,0.957,79.41176471,2.195,43.053,28.032,69.7887,69.847,14.9,18.2,32.9,69.7,37.5,35.2,2024,Yale,13,110.825,101.352,9.47275,0.744,68.96551724,1.91,9.096,16.194,64.5226,64.628,14.1,16.0,28.4,76.0,35.3,34.6,1
2024,Yale,13,110.825,101.352,9.47275,0.744,68.96551724,1.91,9.096,16.194,64.5226,64.628,14.1,16.0,28.4,76.0,35.3,34.6,2024,Auburn,4,120.579,91.6765,28.9026,0.957,79.41176471,2.195,43.053,28.032,69.7887,69.847,14.9,18.2,32.9,69.7,37.5,35.2,0
2024,BYU,6,120.486,99.4765,21.0091,0.907,69.6969697,2.232,19.483,30.879,69.0581,68.967,15.2,16.0,32.8,75.3,50.7,34.8,2024,Duquesne,11,106.921,97.5497,9.37104,0.761,67.64705882,1.999,0.2,19.651,66.3236,66.271,17.5,19.5,29.9,70.0,39.7,33.9,1
2024,Duquesne,11,106.921,97.5497,9.37104,0.761,67.64705882,1.999,0.2,19.651,66.3236,66.271,17.5,19.5,29.9,70.0,39.7,33.9,2024,BYU,6,120.486,99.4765,21.0091,0.907,69.6969697,2.232,19.483,30.879,69.0581,68.967,15.2,16.0,32.8,75.3,50.7,34.8,0
2024,Illinois,3,125.551,101.564,23.9871,0.922,76.47058824,2.444,56.834,32.635,69.8886,69.854,15.1,12.3,36.2,73.9,38.3,34.9,2024,Morehead St.,14,108.989,103.52,5.46884,0.589,73.33333333,2.372,16.078,11.774,64.2353,64.279,18.5,15.5,32.0,73.6,45.1,35.3,0
2024,Morehead St.,14,108.989,103.52,5.46884,0.589,73.33333333,2.372,16.078,11.774,64.2353,64.279,18.5,15.5,32.0,73.6,45.1,35.3,2024,Illinois,3,125.551,101.564,23.9871,0.922,76.47058824,2.444,56.834,32.635,69.8886,69.854,15.1,12.3,36.2,73.9,38.3,34.9,1
2024,Washington St.,7,113.431,97.215,16.2158,0.856,72.72727273,1.724,30.424,25.215,64.8206,64.889,16.1,15.9,32.9,75.1,32.0,34.0,2024,Drake,10,115.619,100.904,14.7142,0.828,81.81818182,1.786,15.682,16.549,67.8384,67.768,13.9,17.4,24.2,77.9,39.6,36.5,0
2024,Drake,10,115.619,100.904,14.7142,0.828,81.81818182,1.786,15.682,16.549,67.8384,67.768,13.9,17.4,24.2,77.9,39.6,36.5,2024,Washington St.,7,113.431,97.215,16.2158,0.856,72.72727273,1.724,30.424,25.215,64.8206,64.889,16.1,15.9,32.9,75.1,32.0,34.0,1
2024,Iowa St.,2,113.864,87.1458,26.7178,0.958,79.41176471,1.824,44.201,33.017,67.3399,67.569,15.7,25.7,31.6,70.6,32.0,34.9,2024,South Dakota St.,15,108.662,105.674,2.98745,0.583,61.29032258,1.819,7.614,9.978,67.8617,67.896,16.4,16.5,24.4,74.7,40.2,36.2,0
2024,South Dakota St.,15,108.662,105.674,2.98745,0.583,61.29032258,1.819,7.614,9.978,67.8617,67.896,16.4,16.5,24.4,74.7,40.2,36.2,2024,Iowa St.,2,113.864,87.1458,26.7178,0.958,79.41176471,1.824,44.201,33.017,67.3399,67.569,15.7,25.7,31.6,70.6,32.0,34.9,1
2024,North Carolina,1,117.796,93.151,24.6454,0.931,79.41176471,2.174,88.407,30.665,70.4477,70.367,14.4,14.9,32.8,76.5,35.9,35.4,2024,Wagner,16,95.7835,105.878,-10.0944,0.24,48.27586207,1.596,0.2,8.04,61.253,61.28,15.9,17.0,29.5,73.0,38.2,31.6,0
2024,Wagner,16,95.7835,105.878,-10.0944,0.24,48.27586207,1.596,0.2,8.04,61.253,61.28,15.9,17.0,29.5,73.0,38.2,31.6,2024,North Carolina,1,117.796,93.151,24.6454,0.931,79.41176471,2.174,88.407,30.665,70.4477,70.367,14.4,14.9,32.8,76.5,35.9,35.4,1
2024,Mississippi St.,8,113.678,95.6951,17.9825,0.877,61.76470588,2.241,43.205,32.154,67.0503,67.159,18.7,18.2,35.4,72.4,38.2,32.5,2024,Michigan St.,9,113.76,93.7263,20.0339,0.898,57.57575758,2.07,67.335,34.196,65.1889,65.272,14.7,18.7,29.9,71.3,30.2,35.9,1
2024,Michigan St.,9,113.76,93.7263,20.0339,0.898,57.57575758,2.07,67.335,34.196,65.1889,65.272,14.7,18.7,29.9,71.3,30.2,35.9,2024,Mississippi St.,8,113.678,95.6951,17.9825,0.877,61.76470588,2.241,43.205,32.154,67.0503,67.159,18.7,18.2,35.4,72.4,38.2,32.5,0
2024,Saint Mary's,5,114.901,95.0132,19.888,0.92,78.125,1.929,38.712,19.572,61.9463,62.072,16.0,16.7,39.0,77.6,36.7,35.5,2024,Grand Canyon,12,113.478,99.5638,13.9138,0.773,87.5,2.618,14.992,11.307,68.1093,68.046,17.8,19.9,34.6,70.4,36.1,34.4,1
2024,Grand Canyon,12,113.478,99.5638,13.9138,0.773,87.5,2.618,14.992,11.307,68.1093,68.046,17.8,19.9,34.6,70.4,36.1,34.4,2024,Saint Mary's,5,114.901,95.0132,19.888,0.92,78.125,1.929,38.712,19.572,61.9463,62.072,16.0,16.7,39.0,77.6,36.7,35.5,0
2024,Alabama,4,125.601,103.118,22.4828,0.913,65.625,2.094,27.836,36.254,72.6461,72.507,16.0,15.6,34.9,70.1,46.8,36.5,2024,College of Charleston,13,113.736,106.128,7.60727,0.702,78.78787879,1.788,5.524,11.135,69.7757,69.952,14.3,16.4,33.5,73.4,47.1,34.8,0
2024,College of Charleston,13,113.736,106.128,7.60727,0.702,78.78787879,1.788,5.524,11.135,69.7757,69.952,14.3,16.4,33.5,73.4,47.1,34.8,2024,Alabama,4,125.601,103.118,22.4828,0.913,65.625,2.094,27.836,36.254,72.6461,72.507,16.0,15.6,34.9,70.1,46.8,36.5,1
2024,Clemson,6,117.426,100.489,16.9371,0.865,65.625,2.275,64.382,28.597,66.1056,66.188,14.9,13.6,27.7,74.8,40.2,35.4,2024,New Mexico,11,115.411,96.4738,18.9368,0.893,73.52941176,1.908,55.824,23.773,72.6803,72.766,13.9,19.5,33.4,73.0,29.8,33.4,0
2024,New Mexico,11,115.411,96.4738,18.9368,0.893,73.52941176,1.908,55.824,23.773,72.6803,72.766,13.9,19.5,33.4,73.0,29.8,33.4,2024,Clemson,6,117.426,100.489,16.9371,0.865,65.625,2.275,64.382,28.597,66.1056,66.188,14.9,13.6,27.7,74.8,40.2,35.4,1
2024,Baylor,3,122.49,100.185,22.305,0.91,68.75,1.617,58.436,37.902,65.6032,65.735,17.7,17.1,35.1,72.9,38.3,39.4,2024,Colgate,14,104.65,102.5,2.15009,0.513,72.72727273,1.902,0.2,11.19,66.2225,66.194,16.3,16.1,25.0,75.5,38.3,35.7,0
2024,Colgate,14,104.65,102.5,2.15009,0.513,72.72727273,1.902,0.2,11.19,66.2225,66.194,16.3,16.1,25.0,75.5,38.3,35.7,2024,Baylor,3,122.49,100.185,22.305,0.91,68.75,1.617,58.436,37.902,65.6032,65.735,17.7,17.1,35.1,72.9,38.3,39.4,1
2024,Dayton,7,118.601,101.304,17.2975,0.855,77.41935484,2.205,32.899,23.183,64.1776,63.987,15.8,15.7,26.9,71.0,44.5,40.2,2024,Nevada,10,115.55,98.7358,16.814,0.863,78.125,2.436,28.02,22.983,66.6449,66.764,15.0,17.3,27.5,72.8,33.6,36.5,0
2024,Nevada,10,115.55,98.7358,16.814,0.863,78.125,2.436,28.02,22.983,66.6449,66.764,15.0,17.3,27.5,72.8,33.6,36.5,2024,Dayton,7,118.601,101.304,17.2975,0.855,77.41935484,2.205,32.899,23.183,64.1776,63.987,15.8,15.7,26.9,71.0,44.5,40.2,1
2024,Arizona,2,121.125,94.5013,26.6237,0.953,75.75757576,1.963,76.342,29.931,71.8379,72.043,16.1,18.1,36.3,76.9,32.6,37.1,2024,Long Beach St.,15,107.857,107.862,-0.00456917,0.431,57.57575758,2.22,11.174,12.603,71.1635,71.405,17.1,18.5,33.3,70.4,28.3,31.3,0
2024,Long Beach St.,15,107.857,107.862,-0.00456917,0.431,57.57575758,2.22,11.174,12.603,71.1635,71.405,17.1,18.5,33.3,70.4,28.3,31.3,2024,Arizona,2,121.125,94.5013,26.6237,0.953,75.75757576,1.963,76.342,29.931,71.8379,72.043,16.1,18.1,36.3,76.9,32.6,37.1,1
2024,Houston,1,118.868,87.1492,31.7188,0.979,88.23529412,2.28,63.543,34.485,63.2681,63.328,13.7,24.7,36.9,69.8,36.6,34.7,2024,Longwood,16,105.712,104.753,0.95941,0.476,58.06451613,2.323,17.521,9.715,66.7619,66.81,18.0,19.6,36.7,74.5,28.3,34.2,0
2024,Longwood,16,105.712,104.753,0.95941,0.476,58.06451613,2.323,17.521,9.715,66.7619,66.81,18.0,19.6,36.7,74.5,28.3,34.2,2024,Houston,1,118.868,87.1492,31.7188,0.979,88.23529412,2.28,63.543,34.485,63.2681,63.328,13.7,24.7,36.9,69.8,36.6,34.7,1
